Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY12,OUT035,1033.5271517502265
FDU15,OUT035,819.5908260019423
FDQ19,OUT046,3923.252821911519
DRF15,OUT045,2356.2314923792305
DRE25,OUT019,-442.72206109362446
FDK57,OUT018,1618.222279980639
FDD33,OUT010,1751.7748552394473
FDR34,OUT027,5110.352929502915
FDU04,OUT045,1864.668576412368
FDE35,OUT019,-831.1436242184461
NCD31,OUT035,2710.380056956788
FDJ56,OUT035,1752.546683722339
NCU53,OUT046,2615.196396505367
FDD39,OUT035,3505.6723994718755
NCU17,OUT019,-257.7660985291807
FDJ20,OUT046,2036.755938426681
NCW41,OUT018,2228.1021003904602
FDL52,OUT035,811.8339029018612
FDS39,OUT035,2412.612502770236
DRJ47,OUT045,2702.1194167621566
FDP13,OUT010,-1204.3422441562602
DRK39,OUT010,-612.5598609686964
FDF28,OUT010,129.4897914425219
FDB09,OUT045,1973.6747425638218
FDM51,OUT046,1666.1991578962204
DRM49,OUT018,468.65070799422006
DRF23,OUT013,2812.402324109857
DRH01,OUT035,2852.5561867010197
FDH12,OUT027,3168.6028479388706
FDA28,OUT019,120.1597461457743
FDW37,OUT018,1194.8229105673406
FDF02,OUT046,1688.1961821284137
DRL37,OUT046,709.9121923426528
NCF43,OUT046,2225.3473589177934
FDH08,OUT010,1743.5189922238346
FDR34,OUT019,1781.7641873370558
NCK19,OUT049,3160.504951149494
NCD55,OUT018,416.97240514447935
FDT27,OUT049,3831.921731973452
FDQ57,OUT045,2274.884679953167
FDA47,OUT035,2754.829366891266
DRG15,OUT027,2443.483997727748
FDE05,OUT018,2069.0019388742703
FDN46,OUT046,1629.0241509201549
FDX27,OUT027,2934.869325635297
FDT51,OUT045,1763.8178432041518
FDU33,OUT013,792.6433021112863
FDJ16,OUT027,2388.7285374543476
FDD20,OUT019,114.99356478839695
FDT36,OUT049,662.1440800708112
DRF15,OUT027,3847.4180649502464
FDN52,OUT010,-511.53978835549754
FDC22,OUT027,4491.576433418984
FDX15,OUT045,2460.739728335561
FDT13,OUT013,3041.213032262655
FDU04,OUT017,2037.1676462533333
FDU31,OUT019,1613.7739639982524
FDW59,OUT027,2862.952491864834
NCO29,OUT046,2627.7753822199297
FDL15,OUT035,2578.8825752982552
FDI41,OUT049,2432.598719329298
FDQ48,OUT049,1753.0662711176303
DRI39,OUT013,903.321817224816
FDI08,OUT013,4064.4251062040044
FDC21,OUT049,1944.498864799612
FDF58,OUT035,1177.6012831136493
FDS08,OUT010,942.467732501214
FDE47,OUT045,1933.409080335276
NCP18,OUT019,507.9031438610839
NCR41,OUT013,1604.9678145534917
FDA27,OUT013,4057.0258004516695
FDA43,OUT035,3252.0041468692575
FDA49,OUT045,1362.6751632229332
NCE55,OUT018,2532.764208502668
DRM49,OUT027,2208.412397498288
FDF22,OUT027,4831.9494878292935
FDQ15,OUT018,1049.8836236277969
NCS54,OUT017,2862.1799074564274
NCY05,OUT013,647.4196707745484
FDR45,OUT046,3787.071812992836
FDK57,OUT049,2025.5023071777237
FDF41,OUT010,1942.0215810691084
FDV21,OUT046,2022.332749274277
FDD51,OUT046,705.0089359382455
FDF33,OUT046,1962.741488523789
FDA38,OUT046,3741.4588833007597
FDR56,OUT045,3096.4435532573193
NCN41,OUT017,2049.363668936063
FDC60,OUT027,2901.54158055121
FDB47,OUT045,3210.9954659566506
DRH01,OUT013,2783.0915135704076
FDW08,OUT046,1695.5479924280844
FDF38,OUT027,2194.179165265506
FDY32,OUT017,2707.2582013568986
FDG34,OUT049,1896.9727541937532
FDG47,OUT019,2240.8754745941715
NCF18,OUT035,3110.3998802369874
FDL39,OUT019,978.2534695342479
NCH55,OUT035,2131.383103137741
DRJ35,OUT049,1120.9213780696239
FDS44,OUT035,3963.6013812548313
DRE01,OUT018,3473.4017068702483
FDY39,OUT013,3003.1913498787912
FDY32,OUT018,2308.3726393943084
FDR33,OUT027,3236.9259966309096
NCP50,OUT049,1408.3693750825698
FDZ47,OUT018,1352.3341981958386
FDU57,OUT049,2546.1536645775036
FDY44,OUT013,3197.3897730859558
DRH59,OUT018,931.748207928619
FDB03,OUT027,5219.146631615675
FDY46,OUT045,2891.13645224977
FDM39,OUT045,2709.4902069994373
FDY36,OUT035,1383.6645462030226
NCM55,OUT035,3047.835046229085
FDJ50,OUT010,-993.9132193679494
DRL60,OUT013,2420.7646245574247
NCJ54,OUT049,3731.573388502848
FDX59,OUT017,698.6725183458893
FDI07,OUT013,3246.6586184564444
DRF51,OUT010,-1336.4635778733777
FDM14,OUT017,1911.5105446872503
FDP21,OUT045,2954.62666717771
FDE40,OUT035,1172.233743915445
FDE05,OUT035,2510.727594961629
FDM13,OUT027,3582.7022158755194
FDC34,OUT027,3944.72678279798
NCI55,OUT018,1669.1848844768824
NCE43,OUT018,2356.921432870569
FDW58,OUT018,1453.3785765546177
FDG60,OUT045,3642.701040250516
FDV31,OUT017,2923.1639791025723
FDR47,OUT013,3112.105958542095
FDM60,OUT019,-1163.1012092576009
NCF06,OUT018,3777.0937198843785
NCN26,OUT027,3309.539838394054
FDQ59,OUT049,1537.4904685411464
FDF09,OUT046,672.6502560908634
NCS06,OUT017,4263.220822750747
FDT44,OUT046,1912.3999267011072
FDI19,OUT017,3967.28099354106
FDT22,OUT017,1068.5520826572183
NCF54,OUT027,4132.668232913944
DRG25,OUT045,2868.3744538644246
FDB59,OUT017,3237.236341036895
FDQ37,OUT017,3192.486322411936
FDP56,OUT035,983.1416065603066
FDW44,OUT035,2955.507750381427
FDJ26,OUT010,1543.3710583595798
FDU43,OUT018,3549.183281814197
FDW33,OUT045,1598.9638360749914
NCX53,OUT027,3741.4649858427897
FDN56,OUT010,463.3997696367983
DRF15,OUT049,2494.9882252594102
FDO33,OUT017,1924.6564975565611
FDZ39,OUT010,-181.18493090608456
NCJ19,OUT017,985.8748981194335
FDU01,OUT035,3163.3653950977928
FDT12,OUT035,3734.885612020986
NCM18,OUT018,700.5724930072129
FDP19,OUT017,2164.0423565136903
NCR42,OUT049,638.0238398230572
FDN10,OUT046,1898.4644723255283
FDG44,OUT017,1031.4425920415106
FDQ10,OUT046,2726.3516719902705
DRH13,OUT049,1782.1671494139
FDT52,OUT013,3919.9488296961467
FDM56,OUT045,1740.8158498598
NCO43,OUT010,-295.44017521548915
NCV29,OUT035,2969.7575172892816
NCF06,OUT013,4111.9688994137505
FDO50,OUT035,1646.1448269620055
FDT59,OUT013,3685.7698671624426
FDX40,OUT027,2040.443077640282
FDE50,OUT017,3144.624738149862
FDX51,OUT017,3280.4415523598996
NCD30,OUT018,1287.2283812971027
FDK15,OUT013,1642.1959239347066
FDL12,OUT045,964.9597209450894
FDK46,OUT017,4192.737651387313
DRH49,OUT010,-612.218585500516
FDQ57,OUT046,2343.4901744056374
FDY59,OUT017,1626.538056859184
FDO09,OUT018,3864.2242124856502
NCG30,OUT035,2115.986676017126
FDM09,OUT017,2810.103801033885
NCN17,OUT027,3071.9939747110625
NCS42,OUT013,1446.9095449530796
FDD02,OUT019,10.193555852356212
FDE34,OUT013,2902.2299788026035
FDU38,OUT045,2939.9746981797293
FDB33,OUT046,2555.4072659003864
NCJ29,OUT017,1511.5181204045398
FDZ27,OUT035,923.9988645436624
FDI40,OUT013,1635.2040171911128
FDG22,OUT013,714.2076004255996
FDT51,OUT017,1942.53678389465
FDF20,OUT018,2910.2540605787754
FDV50,OUT035,2044.9488804471334
FDT02,OUT049,689.4203891322381
DRC49,OUT017,2385.0785183592875
FDF26,OUT049,2592.126856117076
FDV52,OUT035,2081.6184517700235
FDX59,OUT049,713.2335523275253
FDV25,OUT035,3688.7664568228834
FDW23,OUT027,2102.7772392395077
FDE53,OUT018,1440.3474369233177
FDA19,OUT017,2219.044914362675
FDH22,OUT046,1986.6160737530272
NCO41,OUT013,1614.74845668461
FDX12,OUT017,3971.4392554550745
FDF17,OUT013,3131.5341353538684
FDS11,OUT045,3497.0906073549454
FDR51,OUT035,2544.487788895603
FDT49,OUT010,-226.92906117496034
FDC56,OUT013,1972.181250627979
FDR13,OUT027,3396.967193070745
FDQ60,OUT035,2102.7516159519937
FDN38,OUT049,4084.033297480453
NCL29,OUT013,2519.8224595230245
FDO13,OUT027,4068.9360524894596
FDE26,OUT018,2037.7283668425644
FDA31,OUT010,834.2324216868178
FDX14,OUT035,1330.3004900764292
FDA34,OUT045,2734.013420321807
FDF26,OUT013,2543.1338895073936
FDE38,OUT045,2612.2004730883614
DRI11,OUT046,1835.4042598591345
FDQ60,OUT027,3378.782405131124
FDL21,OUT027,2166.7527779873594
DRC12,OUT027,4477.437012789673
FDC47,OUT046,3578.775286144078
FDE57,OUT045,2205.317499172213
FDT14,OUT045,1841.537151199278
NCZ53,OUT046,3010.834431816344
FDE28,OUT018,3354.411527498839
FDR19,OUT035,2487.9312991588017
NCF54,OUT019,829.5522887146565
FDZ08,OUT046,1378.039801316955
NCJ05,OUT018,2176.919632549969
FDF59,OUT046,2055.5078632491823
NCO05,OUT035,1759.357349722345
FDW24,OUT018,558.7868615155289
NCX42,OUT018,2344.163898606106
NCA53,OUT035,957.8853480362991
FDI45,OUT019,954.196590732899
FDG46,OUT046,1854.8382799612764
FDM20,OUT010,1968.1795203964643
FDW11,OUT010,-888.4002212968996
FDX08,OUT035,3033.877039906791
NCK17,OUT035,831.7407691296416
FDK32,OUT018,2214.847438222468
NCA42,OUT035,2654.6625154197422
DRI01,OUT035,2840.853344479871
NCL55,OUT049,4105.882428106497
DRE25,OUT018,1220.1806211336689
FDD14,OUT017,3013.0159610177275
FDB10,OUT046,3712.127188607675
DRN11,OUT035,2429.521924499352
FDP38,OUT018,608.0141248579134
NCA30,OUT017,3040.2469693037297
FDT15,OUT017,3083.7262231208892
NCP55,OUT018,662.8664057132826
FDF12,OUT035,2507.722363662417
FDM21,OUT018,3758.2516082444313
FDX56,OUT035,3473.9048172949774
FDF10,OUT017,2427.1523986557954
FDT32,OUT045,3010.1131765020396
FDM51,OUT018,1408.491011679387
NCR50,OUT018,2161.314890512631
FDI19,OUT049,3932.0365430362203
FDX21,OUT017,1823.1370479363254
FDR31,OUT035,2537.962599350162
FDY02,OUT013,4146.4787512399835
NCA29,OUT045,2623.5363702936543
NCX17,OUT046,3640.2698091243515
FDM12,OUT045,2990.1510739148684
FDI53,OUT027,3994.55310324025
NCU30,OUT049,2688.7803568522127
FDC56,OUT027,3403.2939003463603
FDK27,OUT018,1712.2893544815408
NCK18,OUT017,2730.215654678385
FDB52,OUT019,2141.7375226057993
DRG25,OUT027,4424.902264793658
FDZ13,OUT049,1002.2490707668564
FDB57,OUT019,1730.4747551032856
FDR40,OUT046,1372.8840899903973
NCO14,OUT019,-1170.159979867712
NCN19,OUT045,2951.052943066758
FDQ28,OUT019,583.7468547216879
FDO13,OUT018,2354.323765964611
FDK48,OUT013,1310.3077264976089
FDU07,OUT018,2185.3713884563467
FDW20,OUT046,2028.5481995577297
FDV12,OUT010,-281.30690152206205
FDH24,OUT013,2565.6924137217525
FDV59,OUT049,3528.08945987783
FDK57,OUT045,1841.6018183665283
FDL16,OUT027,2156.2462670759
NCQ17,OUT046,2451.1523711139603
FDJ15,OUT018,2674.4464377901418
FDX24,OUT049,1630.4117764862174
FDT47,OUT046,1622.8234179245653
FDT10,OUT049,1132.51291545535
FDZ37,OUT018,1225.3918603477407
FDW43,OUT027,5163.299469686297
DRN36,OUT017,1627.1223948131696
FDJ14,OUT045,1313.2764323557988
FDA32,OUT013,3513.020419420926
FDJ38,OUT019,1192.3689032890866
FDQ57,OUT017,2454.342212370291
NCQ41,OUT019,1191.9884447193313
FDG56,OUT049,1156.3618393344902
DRC13,OUT027,3459.7868113344134
FDV55,OUT035,2484.591998587853
FDQ49,OUT045,2506.0660519832622
FDE29,OUT010,-988.281329887347
FDR03,OUT013,3352.1240910730226
FDD45,OUT049,1650.39026537636
FDN38,OUT010,2077.6999512373027
FDT56,OUT046,1018.1523542622645
FDT48,OUT045,3106.3517365287166
FDU03,OUT049,3002.064941977855
FDC56,OUT010,-9.926242950945834
NCO43,OUT027,3035.507068411913
FDQ27,OUT017,1790.7894311568612
FDR03,OUT046,3322.1070900798472
DRH23,OUT010,-1071.5088130113604
FDG22,OUT045,618.2206785064266
NCJ42,OUT013,1681.3465230297704
FDR24,OUT046,1510.1717950006814
FDW60,OUT035,2996.5303444319875
FDJ08,OUT013,3062.8312837417575
DRL59,OUT018,607.3500283197232
FDG60,OUT010,1764.3948659786934
FDW27,OUT017,2648.4743688384965
FDX14,OUT018,936.7696892780557
FDC20,OUT013,1002.575782850573
NCS29,OUT018,3871.901642328702
FDJ56,OUT046,1615.2220149519678
FDB20,OUT019,-608.97665858438
FDL28,OUT027,5079.34623679126
FDW01,OUT018,2168.6346541275275
FDL03,OUT046,3186.3343714726666
FDX22,OUT049,3452.2333265124294
FDJ21,OUT035,2490.1934973882894
FDR31,OUT045,2360.043135654096
FDG21,OUT035,2761.3210298263316
FDS22,OUT027,2213.2902096655257
FDK08,OUT035,1801.4623307465295
FDE17,OUT018,2158.5266127582154
NCN30,OUT017,1629.2167237359972
FDT50,OUT046,1558.2497444328694
NCX42,OUT049,2679.7904533060077
FDJ12,OUT035,3485.0199735488645
NCA18,OUT027,3298.245859869886
FDP23,OUT019,1559.917495294569
FDX12,OUT013,3907.5185642387382
FDN40,OUT018,2123.2102123612426
FDV48,OUT035,1458.3879854528873
NCY54,OUT013,2690.738235772212
FDL16,OUT010,-1226.1834665675667
FDR45,OUT018,3515.3519022200962
FDJ52,OUT046,2550.7444199382203
DRG01,OUT017,1342.18934102123
FDP52,OUT013,3698.7518148627455
FDU58,OUT017,3105.833017550274
FDL02,OUT045,1686.3478514722278
FDG28,OUT013,3905.339638268199
FDA19,OUT035,2238.532014389177
FDW46,OUT027,2569.187017819024
NCD43,OUT049,1736.0043120098853
DRG39,OUT013,860.9524142930973
NCF55,OUT049,681.7787336805704
FDJ07,OUT046,1909.4219970906406
FDE08,OUT046,2428.8962653774156
FDP56,OUT019,-1032.9323078071518
FDT45,OUT045,808.6797822142512
FDF17,OUT018,2793.5126380057386
FDX44,OUT046,1459.4315661122648
FDM28,OUT027,4285.029234477812
FDI36,OUT049,3277.451164719668
FDS07,OUT045,1800.8240959247437
FDD36,OUT045,1833.7753350076023
FDW11,OUT046,1010.9548049285484
FDN40,OUT049,2524.2691658117615
NCQ18,OUT049,1617.5341620344934
NCQ54,OUT017,2731.2143426833895
NCS42,OUT045,1371.132080651992
DRH39,OUT010,-735.0991992331542
FDC09,OUT027,3204.1356062086093
FDT08,OUT010,523.3124295837265
FDC08,OUT035,3798.6633612331
FDT20,OUT017,779.4076165548487
FDS35,OUT035,1190.6728522950782
FDX58,OUT018,2612.562144154882
FDW58,OUT046,1716.4717990773477
DRD27,OUT046,1583.1295160958402
FDH32,OUT019,-301.5676525632282
FDS26,OUT035,4243.738626876333
FDQ31,OUT046,1483.5834584164409
FDP11,OUT018,3203.3623239630824
FDD58,OUT017,1699.9600175394512
FDM33,OUT045,3368.8478599397617
FDZ16,OUT049,3185.7267149668273
NCS29,OUT010,2244.735342861815
NCM18,OUT019,-959.8297658302837
FDP11,OUT049,3576.391934046271
NCC42,OUT017,2358.191061235892
DRM23,OUT046,2726.1920932542585
NCN55,OUT027,5212.471921220333
FDK46,OUT013,4099.163965807151
FDR01,OUT046,3221.2857781557036
NCA05,OUT045,2329.1136671961863
NCP43,OUT017,2922.4560056447385
FDR12,OUT010,848.2292705398709
FDQ01,OUT013,4117.574733264317
FDM13,OUT046,2108.717522473966
FDQ19,OUT017,4028.701494523602
FDK56,OUT019,1046.099987733904
NCX06,OUT010,968.0227829662795
FDO56,OUT027,3433.743059305792
FDU45,OUT045,1779.8817098532945
FDI16,OUT019,-1014.3664153344978
FDL32,OUT046,1870.988500465564
FDA07,OUT046,2060.7074608065873
FDA14,OUT045,2237.9849371290534
FDV46,OUT027,3689.907968702411
NCO07,OUT035,3509.0858049091316
NCP41,OUT046,1710.308581529664
FDY60,OUT018,2041.5782900823042
FDN38,OUT017,4127.010594608959
FDO15,OUT046,1281.8464581653118
FDT60,OUT013,1989.819940885864
FDA55,OUT035,3767.7433272564917
FDE02,OUT010,-389.6456485293237
DRJ39,OUT049,3563.724004254626
FDV34,OUT035,1408.237984063341
FDS20,OUT027,4408.859635278872
FDF02,OUT027,3123.328973155902
FDW40,OUT017,2394.2062247913886
NCB43,OUT046,2917.6311595159455
FDR58,OUT017,1570.9571440953318
DRJ59,OUT035,838.8056993553828
NCD30,OUT017,1675.2680515750726
FDE14,OUT017,1762.1559588775508
FDC28,OUT018,1436.114923952848
FDU16,OUT018,1107.521181475946
NCD19,OUT035,1048.6118977021465
FDU21,OUT046,641.8718234624068
FDV59,OUT027,4900.78191375045
FDU03,OUT045,2883.3989149910863
FDC33,OUT010,1332.1749074766608
NCR42,OUT035,712.9769167456587
DRH59,OUT035,1375.0639591929603
NCM31,OUT035,2416.9566542735715
FDS50,OUT035,3624.2048749571345
FDP39,OUT046,872.4683051430825
FDQ55,OUT013,1992.5594739078274
FDV36,OUT019,115.76960085203996
FDI05,OUT027,2696.752238755494
FDS45,OUT027,3216.020549744648
FDA39,OUT045,604.9239225858487
FDC37,OUT010,-159.19499286048597
FDJ60,OUT027,4139.880755116619
DRQ35,OUT046,1975.6065710487792
NCJ06,OUT046,1896.0058697995282
NCY42,OUT018,2006.640567149324
DRM37,OUT049,3204.09963371414
FDR14,OUT045,721.9561823876594
FDE51,OUT049,830.8146831451131
FDT33,OUT017,2793.5418442968225
FDR08,OUT013,1881.1083268056059
FDE36,OUT010,727.3037569725589
FDL22,OUT019,-436.2178002297253
FDR44,OUT013,2195.112231848269
FDI56,OUT019,-437.79254407395024
FDE47,OUT010,142.2464761158517
FDV27,OUT010,-416.79323970049415
FDV10,OUT049,832.2442314967363
FDC40,OUT045,1208.2656621267452
NCX41,OUT013,3374.2826999858403
NCQ38,OUT027,3135.875181061758
FDV12,OUT027,3114.7389099328425
FDE52,OUT017,1544.2640129616598
FDG20,OUT027,4312.931180289681
FDV16,OUT027,2045.6947415588993
FDI32,OUT017,1938.973178648102
FDJ32,OUT049,1165.1336318059825
FDN39,OUT018,2463.5234145207996
FDY34,OUT017,2811.233564238792
FDC14,OUT035,917.6057372680639
FDA55,OUT017,3734.244890782675
FDZ50,OUT010,963.099767308659
DRG13,OUT049,2708.53372971841
FDP01,OUT013,2522.2243617103827
NCG54,OUT017,2806.0514343934633
FDM13,OUT045,2050.985455079568
NCO18,OUT027,4262.44502401779
NCW41,OUT013,2528.728351615094
FDM52,OUT027,3796.477397931481
NCF55,OUT035,719.3681545792916
FDT09,OUT046,2149.315211194236
NCM19,OUT035,1908.3596781896126
FDW12,OUT018,2127.728168579952
FDP15,OUT019,2134.3713336231676
FDK36,OUT045,757.1451752626091
FDZ25,OUT035,2953.5492734499226
NCW06,OUT049,3130.489012774971
FDW60,OUT046,2890.344188020838
DRC49,OUT013,2321.1048809514336
NCT17,OUT035,3149.2084635528113
NCN06,OUT018,2288.1636378776057
FDC45,OUT013,2755.799033635178
DRJ47,OUT019,834.8989121374118
NCF06,OUT045,3986.427878530452
FDE21,OUT010,12.757879408613462
DRG27,OUT013,667.2646574909834
FDW40,OUT049,2360.5840316912377
NCO53,OUT046,2893.136734040492
FDE23,OUT049,914.8143976195995
FDQ16,OUT046,1729.612009247883
FDS26,OUT045,3984.8567260658797
FDZ13,OUT010,-1092.916470891378
FDS14,OUT049,2551.0071099911506
FDC10,OUT045,1866.906612569272
FDY16,OUT049,3067.646545945639
FDJ20,OUT035,2219.2128114881984
FDV43,OUT035,891.2296845955348
FDZ32,OUT027,3235.0441861776403
FDR23,OUT046,2782.088292083728
FDN24,OUT035,1009.2089145532964
FDE34,OUT027,4331.769573524409
FDU31,OUT013,3566.3593495267974
FDW33,OUT018,1428.4918206831173
FDU26,OUT046,1892.0343497530212
FDE20,OUT027,4237.9867130966195
NCW05,OUT035,1816.2309933299446
FDB22,OUT018,2150.779675379468
FDO56,OUT046,1942.6642081333862
FDA19,OUT027,3559.6230895658205
DRI39,OUT045,808.842954363492
FDH52,OUT018,734.7480158908359
FDZ50,OUT035,3043.3302032591387
NCN42,OUT035,2473.225009745291
FDB53,OUT013,2350.0380360086288
DRG11,OUT017,1855.1232144395271
DRK11,OUT027,3841.8811497810534
FDQ60,OUT017,2092.5068554213763
FDT36,OUT017,677.0812612342949
DRG25,OUT018,2652.815218094346
DRJ23,OUT046,3031.1319201686497
FDG05,OUT035,2670.6106884300693
NCK06,OUT018,1643.1789339153179
FDU52,OUT017,2539.5316403861157
FDW07,OUT018,1197.8197014369468
NCM17,OUT045,672.3734220567947
FDA22,OUT045,2626.952882944119
NCA41,OUT018,2802.6214348393396
FDF38,OUT035,927.6044396059347
FDH52,OUT046,1043.841189152586
FDY58,OUT019,1680.0526380901747
FDZ16,OUT045,3015.8228148848043
NCM18,OUT017,1077.6901004779938
FDA22,OUT018,2389.5627291199226
NCJ43,OUT035,2917.7961571777646
FDI34,OUT027,5120.449945583199
FDG56,OUT046,1076.893222694804
FDS34,OUT046,1884.5670603310132
DRC01,OUT035,1012.4857529199458
FDQ04,OUT035,780.0130500167048
FDK04,OUT035,1079.1357800410979
FDT51,OUT049,1924.3616389859203
FDV26,OUT017,3215.5819732072127
FDS04,OUT049,2341.3996560489445
FDW43,OUT018,3416.106442935429
FDQ28,OUT010,551.4943289694397
NCK06,OUT017,2025.0015672464106
FDS23,OUT018,1787.0975588168233
FDZ36,OUT019,1118.307393676239
FDE56,OUT018,790.6504324871639
FDW10,OUT027,4240.6167163855625
NCN14,OUT045,2848.0697449092218
NCQ18,OUT045,1458.52896017872
FDW08,OUT017,1869.452118963583
FDU43,OUT035,3956.7002290166142
FDR33,OUT010,-169.21238751939666
FDM24,OUT010,517.6205917117672
NCZ05,OUT046,1650.7129497425053
NCV41,OUT035,1957.0913819627099
FDV11,OUT018,2528.1485016749266
NCY05,OUT035,769.8119536692615
FDV44,OUT018,2793.5503614670392
FDW32,OUT049,1530.2060619622616
NCU18,OUT027,3697.2539382471473
NCC43,OUT035,4096.026828166474
FDW19,OUT013,1894.019950139735
FDN31,OUT035,3211.803742036273
FDI48,OUT045,818.7983939817645
FDS24,OUT017,1604.6773925483476
FDF46,OUT049,1955.3066158027555
DRG23,OUT017,2520.7567141041022
FDG14,OUT018,2199.506662206083
NCY30,OUT049,2920.106424925619
FDO28,OUT018,1671.9012789040855
DRD24,OUT035,2403.192906728837
FDI33,OUT049,1554.2669302798572
FDN32,OUT046,2992.4535272481567
FDR16,OUT045,3303.4369829280245
FDF26,OUT046,2520.4287550996137
NCN29,OUT018,546.9999489492197
FDE20,OUT045,2701.7209451325957
FDA46,OUT046,3027.171411746635
FDU28,OUT045,2920.5350814128274
FDQ48,OUT045,1586.7167224456061
FDV36,OUT013,2103.09892842244
FDR14,OUT018,526.534433074115
FDP23,OUT017,3549.3829021519273
FDP56,OUT013,918.3362294532928
FDK48,OUT010,-662.9162007266303
FDR48,OUT046,2411.770815239983
NCY29,OUT049,1032.1575082499232
FDM22,OUT018,645.6327405091151
DRJ01,OUT013,2578.3516972509647
FDZ43,OUT045,3863.797713184618
FDV03,OUT035,2609.047412161803
FDX11,OUT027,4365.02468401206
NCA41,OUT027,4524.938825396475
FDE38,OUT017,2793.99516994335
FDI27,OUT018,491.57678584548194
FDN32,OUT013,2987.1347445422266
NCN43,OUT017,2046.7782944911864
FDB47,OUT027,4722.495636219457
FDV03,OUT017,2583.329257290608
NCN30,OUT045,1492.5285701790494
NCV54,OUT010,-9.34074865466664
FDV07,OUT013,1839.1027322819095
FDP07,OUT049,3262.383296322508
FDK48,OUT018,929.7401024948622
FDM15,OUT019,554.678187935013
FDY19,OUT027,3377.3615152691123
FDK46,OUT046,4092.0220872223185
FDY11,OUT045,1068.2597584841574
FDH09,OUT046,1058.3335067403652
FDO08,OUT027,4159.1498143756035
FDU14,OUT013,3955.853379035357
FDD22,OUT027,3246.24169562402
FDM27,OUT017,2621.8926698126775
FDL02,OUT027,3218.150009753784
NCA17,OUT035,2507.878675426857
FDE38,OUT019,757.3503559630246
NCG07,OUT049,3055.3205561350455
DRC27,OUT013,3897.1041372326895
FDA27,OUT035,4185.648576089659
FDW40,OUT045,2201.583133405445
DRI11,OUT013,1893.9046011836099
FDN50,OUT046,1610.9437884233334
FDR12,OUT046,2773.6258464607913
FDT34,OUT027,3093.4996641345874
FDW11,OUT035,1168.5055607076188
NCO30,OUT027,4343.453893634278
FDZ34,OUT017,3202.9512637561597
FDU45,OUT017,1958.5735441904494
NCD42,OUT035,785.5055061602601
FDX25,OUT045,2829.853596971336
NCR29,OUT046,927.8439335982605
FDX43,OUT019,835.6456365004453
FDB04,OUT010,-511.88725567579456
FDR49,OUT027,2233.007404089193
FDS39,OUT018,1997.3594022686293
FDW58,OUT045,1642.4710545871785
FDG22,OUT019,-1215.661612911299
FDG31,OUT017,1145.390756582601
NCV53,OUT027,5255.731768824617
DRJ37,OUT035,2516.451026868274
FDV07,OUT035,1955.2738563552489
FDW52,OUT018,2385.92865182694
FDT15,OUT045,2911.2680903665027
FDD02,OUT018,1658.5404884925765
FDM16,OUT035,1371.202758049361
NCE55,OUT046,2733.842047884072
FDB57,OUT018,3321.871024057515
FDQ04,OUT013,722.9973896124693
FDQ47,OUT019,-1321.7089447462427
FDY14,OUT019,2218.872759791112
DRK37,OUT017,3075.1815820886864
FDO25,OUT017,3433.930507414077
FDL57,OUT046,4134.27893852518
NCK29,OUT018,1670.4886739567223
FDK46,OUT027,5573.769370080543
NCB43,OUT010,975.1230964156771
DRE01,OUT027,5208.535233780911
FDC46,OUT018,2634.8676856386755
FDQ23,OUT045,1629.5238019424878
FDX38,OUT049,931.9954774628711
FDG60,OUT018,3459.8013218527294
FDW55,OUT017,4096.2676164859095
FDP39,OUT013,865.606693912539
FDB20,OUT018,1039.7536691517291
FDV21,OUT017,2075.5304780092056
FDZ02,OUT013,1602.2236483409124
FDP19,OUT027,3511.223980876937
FDA38,OUT035,3944.1452861661924
FDH22,OUT045,1927.2824993075342
DRM11,OUT045,4061.225885659372
FDO12,OUT027,4561.7085820822085
FDT14,OUT049,2005.2106399667696
FDW34,OUT010,1930.2316317405157
FDG04,OUT027,4429.283441953936
FDW59,OUT018,1121.951864306546
FDR33,OUT018,1477.2695658382029
FDP32,OUT013,2143.1955628257924
FDL13,OUT027,5182.166069515561
FDD22,OUT013,1833.8330693275711
FDV40,OUT027,2618.480330395944
NCD55,OUT046,677.7914728942671
FDQ20,OUT010,-1166.818897349941
FDD28,OUT045,865.9276569779922
FDC39,OUT045,3168.1348857448615
NCR17,OUT049,1982.6148427858252
DRO35,OUT018,1600.9853383963948
FDF40,OUT049,4051.646638815207
FDR31,OUT018,2105.5539893791856
NCQ41,OUT017,3215.420189434922
FDP38,OUT046,870.3992584048792
NCU54,OUT027,4719.964057914363
FDG22,OUT018,360.62347316204614
DRK59,OUT013,3734.8946515301436
FDC37,OUT046,1722.895089845172
NCO42,OUT013,2336.3663655255873
NCT42,OUT017,2475.593228431638
FDX27,OUT035,1682.6033172780456
FDV40,OUT018,922.8980599933257
FDT45,OUT027,2348.1665448413482
FDS47,OUT019,-509.50492789769373
FDR45,OUT035,3908.823129991138
FDB03,OUT045,3688.7908066681307
FDO49,OUT035,1073.5513339669415
FDU60,OUT027,4154.664606111573
FDB26,OUT018,665.9291262667568
FDB46,OUT017,3508.7563872006153
FDQ37,OUT019,1190.867827168477
FDN03,OUT017,4107.448514124548
NCX30,OUT045,3834.2110392427735
FDK32,OUT019,622.8311044715608
DRM47,OUT013,3086.5268319753072
NCO02,OUT046,1079.585466541492
FDP04,OUT013,1077.4945217957202
